CH1,CH2,CH3,CH4,CH5,CH6,Frame Counter,Timestamp
4.194,0.000,0.000,0.000,0.000,0.000,54314,14:10:04
4.195,0.000,0.000,0.000,0.000,0.000,54315,14:10:04
4.193,0.000,0.000,0.000,0.000,0.000,54316,14:10:04
4.194,0.000,0.000,0.000,0.000,0.000,54317,14:10:04
4.193,0.000,0.000,0.000,0.000,0.000,54318,14:10:04
4.194,0.000,0.000,0.000,0.000,0.000,54319,14:10:04
4.192,0.000,0.000,0.000,0.000,0.000,54320,14:10:04
4.193,0.000,0.000,0.000,0.000,0.000,54321,14:10:04
4.191,0.000,0.000,0.000,0.000,0.000,54322,14:10:04
4.191,0.000,0.000,0.000,0.000,0.000,54323,14:10:04
4.189,0.000,0.000,0.000,0.000,0.000,54324,14:10:04
4.189,0.000,0.000,0.000,0.000,0.000,54325,14:10:04
4.187,0.000,0.000,0.000,0.000,0.000,54326,14:10:04
4.187,0.000,0.000,0.000,0.000,0.000,54327,14:10:04
4.185,0.000,0.000,0.000,0.000,0.000,54328,14:10:04
4.186,0.000,0.000,0.000,0.000,0.000,54329,14:10:04
4.184,0.000,0.000,0.000,0.000,0.000,54330,14:10:04
4.184,0.000,0.000,0.000,0.000,0.000,54331,14:10:04
4.182,0.000,0.000,0.000,0.000,0.000,54332,14:10:04
4.183,0.000,0.000,0.000,0.000,0.000,54333,14:10:04
4.182,0.000,0.000,0.000,0.000,0.000,54334,14:10:04
4.183,0.000,0.000,0.000,0.000,0.000,54335,14:10:04
4.181,0.000,0.000,0.000,0.000,0.000,54336,14:10:05
4.182,0.000,0.000,0.000,0.000,0.000,54337,14:10:05
4.181,0.000,0.000,0.000,0.000,0.000,54338,14:10:05
4.182,0.000,0.000,0.000,0.000,0.000,54339,14:10:05
4.180,0.000,0.000,0.000,0.000,0.000,54340,14:10:05
4.181,0.000,0.000,0.000,0.000,0.000,54341,14:10:05
4.179,0.000,0.000,0.000,0.000,0.000,54342,14:10:05
4.179,0.000,0.000,0.000,0.000,0.000,54343,14:10:05
4.177,0.000,0.000,0.000,0.000,0.000,54344,14:10:05
4.178,0.000,0.000,0.000,0.000,0.000,54345,14:10:05
4.176,0.000,0.000,0.000,0.000,0.000,54346,14:10:05
4.176,0.000,0.000,0.000,0.000,0.000,54347,14:10:05
4.174,0.000,0.000,0.000,0.000,0.000,54348,14:10:05
4.175,0.000,0.000,0.000,0.000,0.000,54349,14:10:05
4.173,0.000,0.000,0.000,0.000,0.000,54350,14:10:05
4.173,0.000,0.000,0.000,0.000,0.000,54351,14:10:05
4.172,0.000,0.000,0.000,0.000,0.000,54352,14:10:05
4.172,0.000,0.000,0.000,0.000,0.000,54353,14:10:05
4.170,0.000,0.000,0.000,0.000,0.000,54354,14:10:05
4.171,0.000,0.000,0.000,0.000,0.000,54355,14:10:05
4.169,0.000,0.000,0.000,0.000,0.000,54356,14:10:05
4.170,0.000,0.000,0.000,0.000,0.000,54357,14:10:05
4.169,0.000,0.000,0.000,0.000,0.000,54358,14:10:05
4.170,0.000,0.000,0.000,0.000,0.000,54359,14:10:05
4.169,0.000,0.000,0.000,0.000,0.000,54360,14:10:05
4.170,0.000,0.000,0.000,0.000,0.000,54361,14:10:05
4.168,0.000,0.000,0.000,0.000,0.000,54362,14:10:05
4.169,0.000,0.000,0.000,0.000,0.000,54363,14:10:05
4.167,0.000,0.000,0.000,0.000,0.000,54364,14:10:05
4.168,0.000,0.000,0.000,0.000,0.000,54365,14:10:05
4.166,0.000,0.000,0.000,0.000,0.000,54366,14:10:05
4.167,0.000,0.000,0.000,0.000,0.000,54367,14:10:05
4.166,0.000,0.000,0.000,0.000,0.000,54368,14:10:05
4.167,0.000,0.000,0.000,0.000,0.000,54369,14:10:05
4.167,0.000,0.000,0.000,0.000,0.000,54370,14:10:05
4.169,0.000,0.000,0.000,0.000,0.000,54371,14:10:05
4.168,0.000,0.000,0.000,0.000,0.000,54372,14:10:05
4.170,0.000,0.000,0.000,0.000,0.000,54373,14:10:05
4.170,0.000,0.000,0.000,0.000,0.000,54374,14:10:05
4.171,0.000,0.000,0.000,0.000,0.000,54375,14:10:05
4.170,0.000,0.000,0.000,0.000,0.000,54376,14:10:05
4.171,0.000,0.000,0.000,0.000,0.000,54377,14:10:05
4.170,0.000,0.000,0.000,0.000,0.000,54378,14:10:05
4.171,0.000,0.000,0.000,0.000,0.000,54379,14:10:05
4.170,0.000,0.000,0.000,0.000,0.000,54380,14:10:05
4.172,0.000,0.000,0.000,0.000,0.000,54381,14:10:05
4.172,0.000,0.000,0.000,0.000,0.000,54382,14:10:05
4.174,0.000,0.000,0.000,0.000,0.000,54383,14:10:05
4.174,0.000,0.000,0.000,0.000,0.000,54384,14:10:05
4.177,0.000,0.000,0.000,0.000,0.000,54385,14:10:05
4.178,0.000,0.000,0.000,0.000,0.000,54386,14:10:05
4.181,0.000,0.000,0.000,0.000,0.000,54387,14:10:05
4.182,0.000,0.000,0.000,0.000,0.000,54388,14:10:05
4.185,0.000,0.000,0.000,0.000,0.000,54389,14:10:05
4.185,0.000,0.000,0.000,0.000,0.000,54390,14:10:05
4.189,0.000,0.000,0.000,0.000,0.000,54391,14:10:05
4.190,0.000,0.000,0.000,0.000,0.000,54392,14:10:05
4.194,0.000,0.000,0.000,0.000,0.000,54393,14:10:05
4.196,0.000,0.000,0.000,0.000,0.000,54394,14:10:05
4.200,0.000,0.000,0.000,0.000,0.000,54395,14:10:05
4.202,0.000,0.000,0.000,0.000,0.000,54396,14:10:05
4.207,0.000,0.000,0.000,0.000,0.000,54397,14:10:05
4.209,0.000,0.000,0.000,0.000,0.000,54398,14:10:05
4.213,0.000,0.000,0.000,0.000,0.000,54399,14:10:05
4.215,0.000,0.000,0.000,0.000,0.000,54400,14:10:05
4.219,0.000,0.000,0.000,0.000,0.000,54401,14:10:05
4.221,0.000,0.000,0.000,0.000,0.000,54402,14:10:05
4.225,0.000,0.000,0.000,0.000,0.000,54403,14:10:05
4.227,0.000,0.000,0.000,0.000,0.000,54404,14:10:05
4.231,0.000,0.000,0.000,0.000,0.000,54405,14:10:05
4.232,0.000,0.000,0.000,0.000,0.000,54406,14:10:05
4.235,0.000,0.000,0.000,0.000,0.000,54407,14:10:05
4.236,0.000,0.000,0.000,0.000,0.000,54408,14:10:05
4.238,0.000,0.000,0.000,0.000,0.000,54409,14:10:05
4.239,0.000,0.000,0.000,0.000,0.000,54410,14:10:05
4.242,0.000,0.000,0.000,0.000,0.000,54411,14:10:05
4.243,0.000,0.000,0.000,0.000,0.000,54412,14:10:05
4.246,0.000,0.000,0.000,0.000,0.000,54413,14:10:05
4.247,0.000,0.000,0.000,0.000,0.000,54414,14:10:05
4.251,0.000,0.000,0.000,0.000,0.000,54415,14:10:05
4.251,0.000,0.000,0.000,0.000,0.000,54416,14:10:05
4.254,0.000,0.000,0.000,0.000,0.000,54417,14:10:05
4.254,0.000,0.000,0.000,0.000,0.000,54418,14:10:05
4.257,0.000,0.000,0.000,0.000,0.000,54419,14:10:05
4.257,0.000,0.000,0.000,0.000,0.000,54420,14:10:05
4.259,0.000,0.000,0.000,0.000,0.000,54421,14:10:05
4.258,0.000,0.000,0.000,0.000,0.000,54422,14:10:05
4.260,0.000,0.000,0.000,0.000,0.000,54423,14:10:05
4.258,0.000,0.000,0.000,0.000,0.000,54424,14:10:05
4.258,0.000,0.000,0.000,0.000,0.000,54425,14:10:05
4.255,0.000,0.000,0.000,0.000,0.000,54426,14:10:05
4.254,0.000,0.000,0.000,0.000,0.000,54427,14:10:05
4.251,0.000,0.000,0.000,0.000,0.000,54428,14:10:05
4.250,0.000,0.000,0.000,0.000,0.000,54429,14:10:05
4.247,0.000,0.000,0.000,0.000,0.000,54430,14:10:05
4.246,0.000,0.000,0.000,0.000,0.000,54431,14:10:05
4.242,0.000,0.000,0.000,0.000,0.000,54432,14:10:05
4.241,0.000,0.000,0.000,0.000,0.000,54433,14:10:05
4.237,0.000,0.000,0.000,0.000,0.000,54434,14:10:05
4.236,0.000,0.000,0.000,0.000,0.000,54435,14:10:05
4.233,0.000,0.000,0.000,0.000,0.000,54436,14:10:06
4.232,0.000,0.000,0.000,0.000,0.000,54437,14:10:06
4.229,0.000,0.000,0.000,0.000,0.000,54438,14:10:06
4.228,0.000,0.000,0.000,0.000,0.000,54439,14:10:06
4.225,0.000,0.000,0.000,0.000,0.000,54440,14:10:06
4.224,0.000,0.000,0.000,0.000,0.000,54441,14:10:06
4.221,0.000,0.000,0.000,0.000,0.000,54442,14:10:06
4.220,0.000,0.000,0.000,0.000,0.000,54443,14:10:06
4.217,0.000,0.000,0.000,0.000,0.000,54444,14:10:06
4.216,0.000,0.000,0.000,0.000,0.000,54445,14:10:06
4.213,0.000,0.000,0.000,0.000,0.000,54446,14:10:06
4.212,0.000,0.000,0.000,0.000,0.000,54447,14:10:06
4.209,0.000,0.000,0.000,0.000,0.000,54448,14:10:06
4.208,0.000,0.000,0.000,0.000,0.000,54449,14:10:06
4.205,0.000,0.000,0.000,0.000,0.000,54450,14:10:06
4.205,0.000,0.000,0.000,0.000,0.000,54451,14:10:06
4.202,0.000,0.000,0.000,0.000,0.000,54452,14:10:06
4.202,0.000,0.000,0.000,0.000,0.000,54453,14:10:06
4.199,0.000,0.000,0.000,0.000,0.000,54454,14:10:06
4.200,0.000,0.000,0.000,0.000,0.000,54455,14:10:06
4.198,0.000,0.000,0.000,0.000,0.000,54456,14:10:06
4.198,0.000,0.000,0.000,0.000,0.000,54457,14:10:06
4.197,0.000,0.000,0.000,0.000,0.000,54458,14:10:06
4.198,0.000,0.000,0.000,0.000,0.000,54459,14:10:06
4.197,0.000,0.000,0.000,0.000,0.000,54460,14:10:06
4.198,0.000,0.000,0.000,0.000,0.000,54461,14:10:06
4.198,0.000,0.000,0.000,0.000,0.000,54462,14:10:06
4.199,0.000,0.000,0.000,0.000,0.000,54463,14:10:06
4.199,0.000,0.000,0.000,0.000,0.000,54464,14:10:06
4.201,0.000,0.000,0.000,0.000,0.000,54465,14:10:06
4.201,0.000,0.000,0.000,0.000,0.000,54466,14:10:06
4.203,0.000,0.000,0.000,0.000,0.000,54467,14:10:06
4.204,0.000,0.000,0.000,0.000,0.000,54468,14:10:06
4.206,0.000,0.000,0.000,0.000,0.000,54469,14:10:06
4.207,0.000,0.000,0.000,0.000,0.000,54470,14:10:06
4.210,0.000,0.000,0.000,0.000,0.000,54471,14:10:06
4.210,0.000,0.000,0.000,0.000,0.000,54472,14:10:06
4.212,0.000,0.000,0.000,0.000,0.000,54473,14:10:06
4.212,0.000,0.000,0.000,0.000,0.000,54474,14:10:06
4.214,0.000,0.000,0.000,0.000,0.000,54475,14:10:06
4.212,0.000,0.000,0.000,0.000,0.000,54476,14:10:06
4.213,0.000,0.000,0.000,0.000,0.000,54477,14:10:06
4.212,0.000,0.000,0.000,0.000,0.000,54478,14:10:06
4.212,0.000,0.000,0.000,0.000,0.000,54479,14:10:06
4.210,0.000,0.000,0.000,0.000,0.000,54480,14:10:06
4.211,0.000,0.000,0.000,0.000,0.000,54481,14:10:06
4.208,0.000,0.000,0.000,0.000,0.000,54482,14:10:06
4.209,0.000,0.000,0.000,0.000,0.000,54483,14:10:06
4.207,0.000,0.000,0.000,0.000,0.000,54484,14:10:06
4.207,0.000,0.000,0.000,0.000,0.000,54485,14:10:06
4.205,0.000,0.000,0.000,0.000,0.000,54486,14:10:06
4.206,0.000,0.000,0.000,0.000,0.000,54487,14:10:06
4.204,0.000,0.000,0.000,0.000,0.000,54488,14:10:06
4.205,0.000,0.000,0.000,0.000,0.000,54489,14:10:06
4.203,0.000,0.000,0.000,0.000,0.000,54490,14:10:06
4.203,0.000,0.000,0.000,0.000,0.000,54491,14:10:06
4.201,0.000,0.000,0.000,0.000,0.000,54492,14:10:06
4.201,0.000,0.000,0.000,0.000,0.000,54493,14:10:06
4.199,0.000,0.000,0.000,0.000,0.000,54494,14:10:06
4.199,0.000,0.000,0.000,0.000,0.000,54495,14:10:06
4.197,0.000,0.000,0.000,0.000,0.000,54496,14:10:06
4.197,0.000,0.000,0.000,0.000,0.000,54497,14:10:06
4.195,0.000,0.000,0.000,0.000,0.000,54498,14:10:06
4.196,0.000,0.000,0.000,0.000,0.000,54499,14:10:06
4.194,0.000,0.000,0.000,0.000,0.000,54500,14:10:06
4.196,0.000,0.000,0.000,0.000,0.000,54501,14:10:06
4.195,0.000,0.000,0.000,0.000,0.000,54502,14:10:06
4.196,0.000,0.000,0.000,0.000,0.000,54503,14:10:06
4.195,0.000,0.000,0.000,0.000,0.000,54504,14:10:06
4.196,0.000,0.000,0.000,0.000,0.000,54505,14:10:06
4.194,0.000,0.000,0.000,0.000,0.000,54506,14:10:06
4.194,0.000,0.000,0.000,0.000,0.000,54507,14:10:06
4.191,0.000,0.000,0.000,0.000,0.000,54508,14:10:06
4.190,0.000,0.000,0.000,0.000,0.000,54509,14:10:06
4.188,0.000,0.000,0.000,0.000,0.000,54510,14:10:06
4.187,0.000,0.000,0.000,0.000,0.000,54511,14:10:06
4.185,0.000,0.000,0.000,0.000,0.000,54512,14:10:06
4.186,0.000,0.000,0.000,0.000,0.000,54513,14:10:06
4.185,0.000,0.000,0.000,0.000,0.000,54514,14:10:06
4.186,0.000,0.000,0.000,0.000,0.000,54515,14:10:06
4.185,0.000,0.000,0.000,0.000,0.000,54516,14:10:06
4.186,0.000,0.000,0.000,0.000,0.000,54517,14:10:06
4.184,0.000,0.000,0.000,0.000,0.000,54518,14:10:06
4.184,0.000,0.000,0.000,0.000,0.000,54519,14:10:06
4.181,0.000,0.000,0.000,0.000,0.000,54520,14:10:06
4.180,0.000,0.000,0.000,0.000,0.000,54521,14:10:06
4.178,0.000,0.000,0.000,0.000,0.000,54522,14:10:06
4.178,0.000,0.000,0.000,0.000,0.000,54523,14:10:06
4.175,0.000,0.000,0.000,0.000,0.000,54524,14:10:06
4.176,0.000,0.000,0.000,0.000,0.000,54525,14:10:06
4.173,0.000,0.000,0.000,0.000,0.000,54526,14:10:06
4.174,0.000,0.000,0.000,0.000,0.000,54527,14:10:06
4.172,0.000,0.000,0.000,0.000,0.000,54528,14:10:06
4.172,0.000,0.000,0.000,0.000,0.000,54529,14:10:06
4.170,0.000,0.000,0.000,0.000,0.000,54530,14:10:06
4.171,0.000,0.000,0.000,0.000,0.000,54531,14:10:06
4.169,0.000,0.000,0.000,0.000,0.000,54532,14:10:06
4.169,0.000,0.000,0.000,0.000,0.000,54533,14:10:06
4.167,0.000,0.000,0.000,0.000,0.000,54534,14:10:06
4.168,0.000,0.000,0.000,0.000,0.000,54535,14:10:06
4.166,0.000,0.000,0.000,0.000,0.000,54536,14:10:07
4.166,0.000,0.000,0.000,0.000,0.000,54537,14:10:07
4.165,0.000,0.000,0.000,0.000,0.000,54538,14:10:07
4.166,0.000,0.000,0.000,0.000,0.000,54539,14:10:07
4.165,0.000,0.000,0.000,0.000,0.000,54540,14:10:07
4.166,0.000,0.000,0.000,0.000,0.000,54541,14:10:07
4.164,0.000,0.000,0.000,0.000,0.000,54542,14:10:07
4.165,0.000,0.000,0.000,0.000,0.000,54543,14:10:07
4.163,0.000,0.000,0.000,0.000,0.000,54544,14:10:07
4.164,0.000,0.000,0.000,0.000,0.000,54545,14:10:07
4.162,0.000,0.000,0.000,0.000,0.000,54546,14:10:07
4.162,0.000,0.000,0.000,0.000,0.000,54547,14:10:07
4.160,0.000,0.000,0.000,0.000,0.000,54548,14:10:07
4.160,0.000,0.000,0.000,0.000,0.000,54549,14:10:07
4.158,0.000,0.000,0.000,0.000,0.000,54550,14:10:07
4.159,0.000,0.000,0.000,0.000,0.000,54551,14:10:07
4.157,0.000,0.000,0.000,0.000,0.000,54552,14:10:07
4.157,0.000,0.000,0.000,0.000,0.000,54553,14:10:07
4.156,0.000,0.000,0.000,0.000,0.000,54554,14:10:07
4.156,0.000,0.000,0.000,0.000,0.000,54555,14:10:07
4.154,0.000,0.000,0.000,0.000,0.000,54556,14:10:07
4.155,0.000,0.000,0.000,0.000,0.000,54557,14:10:07
4.153,0.000,0.000,0.000,0.000,0.000,54558,14:10:07
4.154,0.000,0.000,0.000,0.000,0.000,54559,14:10:07
4.152,0.000,0.000,0.000,0.000,0.000,54560,14:10:07
4.153,0.000,0.000,0.000,0.000,0.000,54561,14:10:07
4.151,0.000,0.000,0.000,0.000,0.000,54562,14:10:07
4.152,0.000,0.000,0.000,0.000,0.000,54563,14:10:07
4.150,0.000,0.000,0.000,0.000,0.000,54564,14:10:07
4.150,0.000,0.000,0.000,0.000,0.000,54565,14:10:07
4.148,0.000,0.000,0.000,0.000,0.000,54566,14:10:07
4.149,0.000,0.000,0.000,0.000,0.000,54567,14:10:07
4.147,0.000,0.000,0.000,0.000,0.000,54568,14:10:07
4.148,0.000,0.000,0.000,0.000,0.000,54569,14:10:07
4.147,0.000,0.000,0.000,0.000,0.000,54570,14:10:07
4.148,0.000,0.000,0.000,0.000,0.000,54571,14:10:07
4.146,0.000,0.000,0.000,0.000,0.000,54572,14:10:07
4.148,0.000,0.000,0.000,0.000,0.000,54573,14:10:07
4.147,0.000,0.000,0.000,0.000,0.000,54574,14:10:07
4.148,0.000,0.000,0.000,0.000,0.000,54575,14:10:07
4.147,0.000,0.000,0.000,0.000,0.000,54576,14:10:07
4.149,0.000,0.000,0.000,0.000,0.000,54577,14:10:07
4.149,0.000,0.000,0.000,0.000,0.000,54578,14:10:07
4.150,0.000,0.000,0.000,0.000,0.000,54579,14:10:07
4.150,0.000,0.000,0.000,0.000,0.000,54580,14:10:07
4.151,0.000,0.000,0.000,0.000,0.000,54581,14:10:07
4.150,0.000,0.000,0.000,0.000,0.000,54582,14:10:07
4.151,0.000,0.000,0.000,0.000,0.000,54583,14:10:07
4.150,0.000,0.000,0.000,0.000,0.000,54584,14:10:07
4.151,0.000,0.000,0.000,0.000,0.000,54585,14:10:07
4.150,0.000,0.000,0.000,0.000,0.000,54586,14:10:07
4.151,0.000,0.000,0.000,0.000,0.000,54587,14:10:07
4.149,0.000,0.000,0.000,0.000,0.000,54588,14:10:07
4.150,0.000,0.000,0.000,0.000,0.000,54589,14:10:07
4.148,0.000,0.000,0.000,0.000,0.000,54590,14:10:07
4.149,0.000,0.000,0.000,0.000,0.000,54591,14:10:07
4.148,0.000,0.000,0.000,0.000,0.000,54592,14:10:07
4.149,0.000,0.000,0.000,0.000,0.000,54593,14:10:07
4.148,0.000,0.000,0.000,0.000,0.000,54594,14:10:07
4.149,0.000,0.000,0.000,0.000,0.000,54595,14:10:07
4.148,0.000,0.000,0.000,0.000,0.000,54596,14:10:07
4.149,0.000,0.000,0.000,0.000,0.000,54597,14:10:07
4.148,0.000,0.000,0.000,0.000,0.000,54598,14:10:07
4.149,0.000,0.000,0.000,0.000,0.000,54599,14:10:07
4.148,0.000,0.000,0.000,0.000,0.000,54600,14:10:07
4.150,0.000,0.000,0.000,0.000,0.000,54601,14:10:07
4.150,0.000,0.000,0.000,0.000,0.000,54602,14:10:07
4.153,0.000,0.000,0.000,0.000,0.000,54603,14:10:07
4.153,0.000,0.000,0.000,0.000,0.000,54604,14:10:07
4.156,0.000,0.000,0.000,0.000,0.000,54605,14:10:07
4.156,0.000,0.000,0.000,0.000,0.000,54606,14:10:07
4.158,0.000,0.000,0.000,0.000,0.000,54607,14:10:07
4.157,0.000,0.000,0.000,0.000,0.000,54608,14:10:07
4.159,0.000,0.000,0.000,0.000,0.000,54609,14:10:07
4.158,0.000,0.000,0.000,0.000,0.000,54610,14:10:07
4.160,0.000,0.000,0.000,0.000,0.000,54611,14:10:07
4.160,0.000,0.000,0.000,0.000,0.000,54612,14:10:07
4.163,0.000,0.000,0.000,0.000,0.000,54613,14:10:07
4.165,0.000,0.000,0.000,0.000,0.000,54614,14:10:07
4.170,0.000,0.000,0.000,0.000,0.000,54615,14:10:07
4.172,0.000,0.000,0.000,0.000,0.000,54616,14:10:07
4.178,0.000,0.000,0.000,0.000,0.000,54617,14:10:07
4.181,0.000,0.000,0.000,0.000,0.000,54618,14:10:07
4.185,0.000,0.000,0.000,0.000,0.000,54619,14:10:07
4.186,0.000,0.000,0.000,0.000,0.000,54620,14:10:07
4.189,0.000,0.000,0.000,0.000,0.000,54621,14:10:07
4.190,0.000,0.000,0.000,0.000,0.000,54622,14:10:07
4.192,0.000,0.000,0.000,0.000,0.000,54623,14:10:07
4.191,0.000,0.000,0.000,0.000,0.000,54624,14:10:07
4.193,0.000,0.000,0.000,0.000,0.000,54625,14:10:07
4.193,0.000,0.000,0.000,0.000,0.000,54626,14:10:07
4.196,0.000,0.000,0.000,0.000,0.000,54627,14:10:07
4.196,0.000,0.000,0.000,0.000,0.000,54628,14:10:07
4.199,0.000,0.000,0.000,0.000,0.000,54629,14:10:07
4.200,0.000,0.000,0.000,0.000,0.000,54630,14:10:07
4.204,0.000,0.000,0.000,0.000,0.000,54631,14:10:07
4.206,0.000,0.000,0.000,0.000,0.000,54632,14:10:07
4.210,0.000,0.000,0.000,0.000,0.000,54633,14:10:07
4.211,0.000,0.000,0.000,0.000,0.000,54634,14:10:07
4.215,0.000,0.000,0.000,0.000,0.000,54635,14:10:07
4.216,0.000,0.000,0.000,0.000,0.000,54636,14:10:08
4.219,0.000,0.000,0.000,0.000,0.000,54637,14:10:08
4.218,0.000,0.000,0.000,0.000,0.000,54638,14:10:08
4.220,0.000,0.000,0.000,0.000,0.000,54639,14:10:08
4.219,0.000,0.000,0.000,0.000,0.000,54640,14:10:08
4.219,0.000,0.000,0.000,0.000,0.000,54641,14:10:08
4.217,0.000,0.000,0.000,0.000,0.000,54642,14:10:08
4.217,0.000,0.000,0.000,0.000,0.000,54643,14:10:08
4.215,0.000,0.000,0.000,0.000,0.000,54644,14:10:08
4.215,0.000,0.000,0.000,0.000,0.000,54645,14:10:08
4.212,0.000,0.000,0.000,0.000,0.000,54646,14:10:08
4.211,0.000,0.000,0.000,0.000,0.000,54647,14:10:08
4.208,0.000,0.000,0.000,0.000,0.000,54648,14:10:08
4.208,0.000,0.000,0.000,0.000,0.000,54649,14:10:08
4.206,0.000,0.000,0.000,0.000,0.000,54650,14:10:08
4.206,0.000,0.000,0.000,0.000,0.000,54651,14:10:08
4.205,0.000,0.000,0.000,0.000,0.000,54652,14:10:08
4.207,0.000,0.000,0.000,0.000,0.000,54653,14:10:08
4.206,0.000,0.000,0.000,0.000,0.000,54654,14:10:08
4.207,0.000,0.000,0.000,0.000,0.000,54655,14:10:08
4.206,0.000,0.000,0.000,0.000,0.000,54656,14:10:08
4.207,0.000,0.000,0.000,0.000,0.000,54657,14:10:08
4.206,0.000,0.000,0.000,0.000,0.000,54658,14:10:08
4.207,0.000,0.000,0.000,0.000,0.000,54659,14:10:08
4.205,0.000,0.000,0.000,0.000,0.000,54660,14:10:08
4.206,0.000,0.000,0.000,0.000,0.000,54661,14:10:08
4.204,0.000,0.000,0.000,0.000,0.000,54662,14:10:08
4.204,0.000,0.000,0.000,0.000,0.000,54663,14:10:08
4.202,0.000,0.000,0.000,0.000,0.000,54664,14:10:08
4.203,0.000,0.000,0.000,0.000,0.000,54665,14:10:08
4.200,0.000,0.000,0.000,0.000,0.000,54666,14:10:08
4.200,0.000,0.000,0.000,0.000,0.000,54667,14:10:08
4.197,0.000,0.000,0.000,0.000,0.000,54668,14:10:08
4.197,0.000,0.000,0.000,0.000,0.000,54669,14:10:08
4.194,0.000,0.000,0.000,0.000,0.000,54670,14:10:08
4.194,0.000,0.000,0.000,0.000,0.000,54671,14:10:08
4.191,0.000,0.000,0.000,0.000,0.000,54672,14:10:08
4.191,0.000,0.000,0.000,0.000,0.000,54673,14:10:08
4.188,0.000,0.000,0.000,0.000,0.000,54674,14:10:08
4.188,0.000,0.000,0.000,0.000,0.000,54675,14:10:08
4.185,0.000,0.000,0.000,0.000,0.000,54676,14:10:08
4.185,0.000,0.000,0.000,0.000,0.000,54677,14:10:08
4.183,0.000,0.000,0.000,0.000,0.000,54678,14:10:08
4.183,0.000,0.000,0.000,0.000,0.000,54679,14:10:08
4.182,0.000,0.000,0.000,0.000,0.000,54680,14:10:08
4.183,0.000,0.000,0.000,0.000,0.000,54681,14:10:08
4.181,0.000,0.000,0.000,0.000,0.000,54682,14:10:08
4.182,0.000,0.000,0.000,0.000,0.000,54683,14:10:08
4.180,0.000,0.000,0.000,0.000,0.000,54684,14:10:08
4.181,0.000,0.000,0.000,0.000,0.000,54685,14:10:08
4.179,0.000,0.000,0.000,0.000,0.000,54686,14:10:08
4.180,0.000,0.000,0.000,0.000,0.000,54687,14:10:08
4.177,0.000,0.000,0.000,0.000,0.000,54688,14:10:08
4.178,0.000,0.000,0.000,0.000,0.000,54689,14:10:08
4.175,0.000,0.000,0.000,0.000,0.000,54690,14:10:08
4.176,0.000,0.000,0.000,0.000,0.000,54691,14:10:08
4.174,0.000,0.000,0.000,0.000,0.000,54692,14:10:08
4.174,0.000,0.000,0.000,0.000,0.000,54693,14:10:08
4.172,0.000,0.000,0.000,0.000,0.000,54694,14:10:08
4.173,0.000,0.000,0.000,0.000,0.000,54695,14:10:08
4.171,0.000,0.000,0.000,0.000,0.000,54696,14:10:08
4.171,0.000,0.000,0.000,0.000,0.000,54697,14:10:08
4.169,0.000,0.000,0.000,0.000,0.000,54698,14:10:08
4.169,0.000,0.000,0.000,0.000,0.000,54699,14:10:08
4.166,0.000,0.000,0.000,0.000,0.000,54700,14:10:08
4.166,0.000,0.000,0.000,0.000,0.000,54701,14:10:08
4.163,0.000,0.000,0.000,0.000,0.000,54702,14:10:08
4.163,0.000,0.000,0.000,0.000,0.000,54703,14:10:08
4.160,0.000,0.000,0.000,0.000,0.000,54704,14:10:08
4.160,0.000,0.000,0.000,0.000,0.000,54705,14:10:08
4.157,0.000,0.000,0.000,0.000,0.000,54706,14:10:08
4.157,0.000,0.000,0.000,0.000,0.000,54707,14:10:08
4.155,0.000,0.000,0.000,0.000,0.000,54708,14:10:08
4.156,0.000,0.000,0.000,0.000,0.000,54709,14:10:08
4.154,0.000,0.000,0.000,0.000,0.000,54710,14:10:08
4.154,0.000,0.000,0.000,0.000,0.000,54711,14:10:08
4.152,0.000,0.000,0.000,0.000,0.000,54712,14:10:08
4.153,0.000,0.000,0.000,0.000,0.000,54713,14:10:08
4.151,0.000,0.000,0.000,0.000,0.000,54714,14:10:08
4.152,0.000,0.000,0.000,0.000,0.000,54715,14:10:08
4.150,0.000,0.000,0.000,0.000,0.000,54716,14:10:08
4.151,0.000,0.000,0.000,0.000,0.000,54717,14:10:08
4.149,0.000,0.000,0.000,0.000,0.000,54718,14:10:08
4.150,0.000,0.000,0.000,0.000,0.000,54719,14:10:08
4.148,0.000,0.000,0.000,0.000,0.000,54720,14:10:08
4.149,0.000,0.000,0.000,0.000,0.000,54721,14:10:08
4.147,0.000,0.000,0.000,0.000,0.000,54722,14:10:08
4.148,0.000,0.000,0.000,0.000,0.000,54723,14:10:08
4.147,0.000,0.000,0.000,0.000,0.000,54724,14:10:08
4.148,0.000,0.000,0.000,0.000,0.000,54725,14:10:08
4.147,0.000,0.000,0.000,0.000,0.000,54726,14:10:08
4.149,0.000,0.000,0.000,0.000,0.000,54727,14:10:08
4.148,0.000,0.000,0.000,0.000,0.000,54728,14:10:08
4.149,0.000,0.000,0.000,0.000,0.000,54729,14:10:08
4.147,0.000,0.000,0.000,0.000,0.000,54730,14:10:08
4.148,0.000,0.000,0.000,0.000,0.000,54731,14:10:08
4.146,0.000,0.000,0.000,0.000,0.000,54732,14:10:08
4.146,0.000,0.000,0.000,0.000,0.000,54733,14:10:08
4.144,0.000,0.000,0.000,0.000,0.000,54734,14:10:08
4.144,0.000,0.000,0.000,0.000,0.000,54735,14:10:08
4.142,0.000,0.000,0.000,0.000,0.000,54736,14:10:09
